species,common_name,family,region,venom_type,toxicity_level,antivenom_available,conservation_status,habitat,avg_length,max_length,image_path,venomous
Daboia russelii,Russell's Viper,Viperidae,Throughout India,"Hemotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,"Grasslands, scrublands",120,165,data/raw_images/Venomous/Russell's Viper/Russell's_3.jpg,True
Daboia russelii,Russell's Viper,Viperidae,Throughout India,"Hemotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,"Grasslands, scrublands",120,165,data/raw_images/Venomous/Russell's Viper/Russell's_26.jpg,True
Daboia russelii,Russell's Viper,Viperidae,Throughout India,"Hemotoxic, Cytotoxic",Extremely toxic,Yes,Least Concern,"Grasslands, scrublands",120,165,data/raw_images/Venomous/Russell's Viper/Russell's_2.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_37981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_102981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_55981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_62981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_45.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_26981_123.jpeg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_79.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_1981_123.JPG,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_86.JPG,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_93.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_87.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_78.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/000066981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_44.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_49981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/000004981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_81981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/000015981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/000022981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_52.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_46.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_91.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_85.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_84.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_47.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_73981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_44981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/000009981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_113981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_11981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_26981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/000010981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/000045981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_9981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_95981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_57.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_80.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_41981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_95.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_76981_123.JPG,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_121981_123.png,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_42.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_23981_123.png,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_56.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_23981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/000059981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_14981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_116981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_89981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_98981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/000048981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_32981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_68.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_40.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_54.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_67981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_83.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_97.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_82.JPG,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_55.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_84981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_41.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/000063981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_19981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/000001981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_29981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/000064981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/000006981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/000031981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_26.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_102.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_116.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_27.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_57981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_117.png,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_3981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_125981_123.jpeg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_24981_123.png,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_46981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_71981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_31.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_111981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_25.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_13981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_101.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_100.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_114.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_18.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_30.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/000020981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/000017981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/000039981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_74981_123.jpg,True
Bungarus caeruleus,CommonKrait,Elapidae,Pan-India,Neurotoxic,Extremely toxic,Yes,Least Concern,"Agricultural fields, rural areas",90,150,data/raw_images/Venomous/CommonKrait/CommonKrait_43981_123.jpg,True
